#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MRPL57	MRPS14	9606.ENSP00000310726	9606.ENSP00000420714	0	0	0	0	0.172	0.845	0	0	0.866
MRPS14	SEC61A2	9606.ENSP00000420714	9606.ENSP00000298428	0.102	0	0	0	0.660	0.451	0	0.240	0.855
MRPS14	RPL39L	9606.ENSP00000420714	9606.ENSP00000389356	0	0	0	0	0.409	0.453	0	0.166	0.706
MTBP	TOPBP1	9606.ENSP00000303398	9606.ENSP00000260810	0	0	0	0	0.148	0.555	0	0.675	0.866
MTHFD1	MTHFR	9606.ENSP00000498336	9606.ENSP00000365770	0.120	0	0	0	0.104	0	0.938	0.932	0.996
MYBL2	NCAPH	9606.ENSP00000217026	9606.ENSP00000240423	0	0	0	0	0.588	0	0	0.338	0.716
MYBL2	TOP2A	9606.ENSP00000217026	9606.ENSP00000411532	0	0	0	0	0.512	0	0	0.446	0.718
MYBL2	RRM2	9606.ENSP00000217026	9606.ENSP00000353770	0	0	0	0	0.553	0	0	0.453	0.745
MYBL2	TPX2	9606.ENSP00000217026	9606.ENSP00000300403	0	0	0	0	0.527	0.046	0	0.484	0.747
MYBL2	TK1	9606.ENSP00000217026	9606.ENSP00000468425	0	0	0	0	0.662	0	0	0.333	0.765
MYBL2	UBE2C	9606.ENSP00000217026	9606.ENSP00000348838	0	0	0	0	0.539	0.060	0	0.517	0.773
MYBL2	RBL1	9606.ENSP00000217026	9606.ENSP00000362768	0	0	0	0	0.113	0.659	0.500	0.237	0.869
MYBL2	PLK1	9606.ENSP00000217026	9606.ENSP00000300093	0	0	0	0	0.542	0	0.500	0.507	0.877
MYBL2	RBBP4	9606.ENSP00000217026	9606.ENSP00000362592	0	0	0	0	0.118	0.840	0.900	0.865	0.997
MYH10	MYLPF	9606.ENSP00000353590	9606.ENSP00000325239	0	0	0	0	0.183	0.272	0.720	0.241	0.856
MYOCD	SMAD3	9606.ENSP00000401678	9606.ENSP00000332973	0	0	0	0	0.056	0.292	0	0.684	0.770
NCAPD2	NCAPH	9606.ENSP00000325017	9606.ENSP00000240423	0	0	0	0	0.836	0.992	0.900	0.998	0.999
NCAPD2	SMC2	9606.ENSP00000325017	9606.ENSP00000286398	0	0	0	0	0.854	0.993	0.900	0.964	0.999
NCAPD2	SMC5	9606.ENSP00000325017	9606.ENSP00000354957	0	0	0	0	0.123	0.536	0	0.593	0.820
NCAPD2	SMC3	9606.ENSP00000325017	9606.ENSP00000354720	0	0	0	0	0.147	0.536	0	0.626	0.839
NCAPD2	NCAPD3	9606.ENSP00000325017	9606.ENSP00000433681	0	0	0	0.547	0.377	0	0.900	0.767	0.984
NCAPD2	NCAPG2	9606.ENSP00000325017	9606.ENSP00000387007	0	0	0	0	0.610	0.098	0.540	0.938	0.988
NCAPD2	SMC4	9606.ENSP00000325017	9606.ENSP00000341382	0	0	0	0	0.882	0.993	0.900	0.998	0.999
NCAPD3	NCAPH	9606.ENSP00000433681	9606.ENSP00000240423	0	0	0	0	0.380	0.143	0.900	0.908	0.994
NCAPD3	SMC2	9606.ENSP00000433681	9606.ENSP00000286398	0	0	0	0	0.558	0.784	0.900	0.607	0.995
NCAPD3	PLK1	9606.ENSP00000433681	9606.ENSP00000300093	0	0	0	0	0.274	0.292	0.500	0.312	0.799
NCAPD3	SMC4	9606.ENSP00000433681	9606.ENSP00000341382	0	0	0	0	0.434	0.717	0.900	0.993	0.999
NCAPD3	SMC3	9606.ENSP00000433681	9606.ENSP00000354720	0	0	0	0	0.153	0.171	0	0.622	0.712
NCAPD3	NCAPG2	9606.ENSP00000433681	9606.ENSP00000387007	0	0	0	0	0.609	0.859	0.800	0.999	0.999
NCAPG2	RAD51AP1	9606.ENSP00000387007	9606.ENSP00000228843	0	0	0	0	0.510	0	0	0.441	0.714
NCAPG2	NCAPH	9606.ENSP00000387007	9606.ENSP00000240423	0	0	0	0	0.685	0.098	0.540	0.864	0.979
NCAPG2	NUF2	9606.ENSP00000387007	9606.ENSP00000271452	0	0	0	0	0.789	0	0	0.275	0.841
NCAPG2	SMC2	9606.ENSP00000387007	9606.ENSP00000286398	0	0	0	0	0.649	0.795	0.800	0.648	0.994
NCAPG2	PLK1	9606.ENSP00000387007	9606.ENSP00000300093	0	0	0	0	0.307	0.301	0.500	0.705	0.919
NCAPG2	TPX2	9606.ENSP00000387007	9606.ENSP00000300403	0	0	0	0	0.632	0	0	0.499	0.807
NCAPG2	SMC4	9606.ENSP00000387007	9606.ENSP00000341382	0	0	0	0	0.585	0.188	0.800	0.989	0.999
NCAPG2	RRM2	9606.ENSP00000387007	9606.ENSP00000353770	0	0	0	0	0.709	0	0	0.199	0.757
NCAPG2	ZWINT	9606.ENSP00000387007	9606.ENSP00000363055	0	0	0	0	0.633	0	0	0.221	0.702
NCAPG2	RACGAP1	9606.ENSP00000387007	9606.ENSP00000404190	0	0	0	0	0.586	0	0	0.446	0.761
NCAPH	ZWINT	9606.ENSP00000240423	9606.ENSP00000363055	0	0	0	0	0.556	0	0	0.362	0.705
NCAPH	PTTG1	9606.ENSP00000240423	9606.ENSP00000377536	0	0	0	0	0.401	0	0	0.546	0.717
NCAPH	RRM2	9606.ENSP00000240423	9606.ENSP00000353770	0	0	0	0	0.620	0	0	0.297	0.721
NCAPH	PRC1	9606.ENSP00000240423	9606.ENSP00000377793	0	0	0	0	0.698	0	0	0.123	0.724
NCAPH	UBE2C	9606.ENSP00000240423	9606.ENSP00000348838	0	0	0	0	0.629	0.059	0	0.275	0.724
NCAPH	NUSAP1	9606.ENSP00000240423	9606.ENSP00000499238	0	0	0	0	0.576	0	0	0.418	0.742
NCAPH	PLK1	9606.ENSP00000240423	9606.ENSP00000300093	0	0	0	0	0.568	0.091	0	0.417	0.751
NCAPH	NUF2	9606.ENSP00000240423	9606.ENSP00000271452	0	0	0	0	0.649	0	0	0.339	0.758
NCAPH	SPAG5	9606.ENSP00000240423	9606.ENSP00000323300	0	0	0	0	0.645	0	0	0.370	0.766
NCAPH	POU3F3	9606.ENSP00000240423	9606.ENSP00000355001	0	0	0	0	0.068	0	0	0.778	0.784
NCAPH	PBK	9606.ENSP00000240423	9606.ENSP00000428489	0	0	0	0	0.712	0.098	0	0.259	0.791
NCAPH	SMC5	9606.ENSP00000240423	9606.ENSP00000354957	0	0	0	0	0.136	0.535	0	0.616	0.832
NCAPH	SMC3	9606.ENSP00000240423	9606.ENSP00000354720	0	0	0	0	0.164	0.535	0	0.607	0.834
NCAPH	TPX2	9606.ENSP00000240423	9606.ENSP00000300403	0	0	0	0	0.622	0	0	0.629	0.854
NCAPH	TTK	9606.ENSP00000240423	9606.ENSP00000358813	0	0	0	0	0.687	0	0	0.652	0.886
NCAPH	TOP2A	9606.ENSP00000240423	9606.ENSP00000411532	0	0	0	0	0.642	0.408	0	0.528	0.891
NCAPH	SMC2	9606.ENSP00000240423	9606.ENSP00000286398	0	0	0	0	0.889	0.993	0.900	0.910	0.999
NCAPH	SMC4	9606.ENSP00000240423	9606.ENSP00000341382	0	0	0	0	0.837	0.993	0.900	0.995	0.999
NCBP3	THOC1	9606.ENSP00000373657	9606.ENSP00000261600	0	0	0	0	0.117	0.621	0	0.624	0.863
NCBP3	RAMAC	9606.ENSP00000373657	9606.ENSP00000307181	0	0	0	0	0.054	0	0.900	0.134	0.910
NDE1	PLK1	9606.ENSP00000379643	9606.ENSP00000300093	0	0	0	0	0.060	0	0.800	0.318	0.860
NEDD1	TUBGCP3	9606.ENSP00000451211	9606.ENSP00000261965	0	0	0	0	0.067	0.575	0.500	0.874	0.971
NEDD1	PLK4	9606.ENSP00000451211	9606.ENSP00000270861	0	0	0	0	0.126	0.420	0	0.802	0.891
NEDD1	PLK1	9606.ENSP00000451211	9606.ENSP00000300093	0	0	0	0	0.061	0.360	0.800	0.833	0.977
NEDD9	SMAD3	9606.ENSP00000368759	9606.ENSP00000332973	0	0	0	0	0.048	0.735	0	0.729	0.925
NIPBL	SMC4	9606.ENSP00000282516	9606.ENSP00000341382	0	0	0	0	0.200	0.515	0	0.592	0.828
NIPBL	SMC5	9606.ENSP00000282516	9606.ENSP00000354957	0	0	0	0	0.376	0.515	0	0.665	0.889
NIPBL	SMC3	9606.ENSP00000282516	9606.ENSP00000354720	0	0	0	0	0.287	0.995	0.500	0.998	0.999
NMI	SOX10	9606.ENSP00000243346	9606.ENSP00000380093	0	0	0	0	0	0.292	0	0.837	0.879
NOL6	UTP3	9606.ENSP00000297990	9606.ENSP00000254803	0	0	0	0	0.700	0.991	0.540	0.366	0.999
NOL6	ZCCHC4	9606.ENSP00000297990	9606.ENSP00000303468	0	0	0	0	0.708	0	0	0	0.708
NOL6	RRP12	9606.ENSP00000297990	9606.ENSP00000446184	0	0	0	0	0.834	0	0	0.209	0.863
NOL6	WDR36	9606.ENSP00000297990	9606.ENSP00000423067	0	0	0	0	0.925	0.991	0.540	0.604	0.999
NOXO1	RAC2	9606.ENSP00000380450	9606.ENSP00000249071	0	0	0	0	0	0.183	0.540	0.968	0.987
NR1D2	PER2	9606.ENSP00000310006	9606.ENSP00000254657	0	0	0	0	0.156	0.125	0	0.962	0.970
NR1D2	PER1	9606.ENSP00000310006	9606.ENSP00000314420	0	0	0	0	0.124	0.125	0	0.642	0.702
NR1D2	TIMELESS	9606.ENSP00000310006	9606.ENSP00000450607	0	0	0	0	0	0	0	0.751	0.751
NR1D2	PER3	9606.ENSP00000310006	9606.ENSP00000482093	0	0	0	0	0.211	0.125	0	0.959	0.969
NR1H3	NRIP1	9606.ENSP00000477707	9606.ENSP00000327213	0	0	0	0	0	0.178	0.500	0.540	0.794
NRIP1	THRA	9606.ENSP00000327213	9606.ENSP00000264637	0	0	0	0	0	0.794	0	0.193	0.827
NRP1	SEMA3F	9606.ENSP00000265371	9606.ENSP00000002829	0	0	0	0	0.042	0.097	0.900	0.993	0.999
NRP1	SEMA6A	9606.ENSP00000265371	9606.ENSP00000257414	0	0	0	0	0.042	0.161	0	0.911	0.922
NRP1	PGF	9606.ENSP00000265371	9606.ENSP00000451040	0	0	0	0	0	0.292	0	0.997	0.997
NRXN3	SHBG	9606.ENSP00000489551	9606.ENSP00000369816	0	0	0	0	0.051	0	0	0.700	0.703
NSUN2	WDR36	9606.ENSP00000264670	9606.ENSP00000423067	0	0.674	0	0	0.561	0	0	0	0.851
NTF4	WDR36	9606.ENSP00000469455	9606.ENSP00000423067	0	0	0	0	0	0	0	0.758	0.758
NTHL1	POLD1	9606.ENSP00000219066	9606.ENSP00000472445	0.041	0	0	0	0.108	0.127	0	0.767	0.803
NUDT15	RRM1	9606.ENSP00000258662	9606.ENSP00000300738	0.113	0	0	0	0.072	0	0.809	0	0.829
NUF2	RAD51AP1	9606.ENSP00000271452	9606.ENSP00000228843	0	0	0	0	0.575	0	0	0.338	0.706
NUF2	TUBB2B	9606.ENSP00000271452	9606.ENSP00000259818	0	0	0	0	0.129	0.807	0	0.158	0.846
NUF2	PLK4	9606.ENSP00000271452	9606.ENSP00000270861	0	0	0	0	0.653	0	0	0.503	0.820
NUF2	TACC3	9606.ENSP00000271452	9606.ENSP00000326550	0	0	0	0	0.497	0.092	0	0.405	0.705
NUF2	UHRF1	9606.ENSP00000271452	9606.ENSP00000479617	0	0	0	0	0.485	0.091	0	0.491	0.741
NUF2	SMC4	9606.ENSP00000271452	9606.ENSP00000341382	0	0	0	0	0.534	0.091	0	0.508	0.773
NUF2	RACGAP1	9606.ENSP00000271452	9606.ENSP00000404190	0	0	0	0	0.680	0	0	0.350	0.783
NUF2	RRM2	9606.ENSP00000271452	9606.ENSP00000353770	0	0	0	0	0.641	0	0	0.433	0.787
NUF2	SPAG5	9606.ENSP00000271452	9606.ENSP00000323300	0	0	0	0	0.648	0.076	0	0.447	0.804
NUF2	PTTG1	9606.ENSP00000271452	9606.ENSP00000377536	0	0	0	0	0.623	0	0	0.517	0.810
NUF2	PRC1	9606.ENSP00000271452	9606.ENSP00000377793	0	0	0	0	0.755	0	0	0.330	0.829
NUF2	PLK1	9606.ENSP00000271452	9606.ENSP00000300093	0	0	0	0	0.512	0	0.500	0.491	0.865
NUF2	UBE2C	9606.ENSP00000271452	9606.ENSP00000348838	0	0	0	0	0.779	0	0	0.510	0.887
NUF2	NUSAP1	9606.ENSP00000271452	9606.ENSP00000499238	0	0	0	0	0.843	0	0	0.456	0.911
NUF2	TOP2A	9606.ENSP00000271452	9606.ENSP00000411532	0	0	0	0	0.819	0	0	0.661	0.936
NUF2	SKA1	9606.ENSP00000271452	9606.ENSP00000285116	0	0	0	0	0.774	0	0	0.741	0.939
NUF2	TPX2	9606.ENSP00000271452	9606.ENSP00000300403	0	0	0	0	0.838	0	0	0.686	0.947
NUF2	PBK	9606.ENSP00000271452	9606.ENSP00000428489	0	0	0	0	0.908	0	0	0.589	0.960
NUF2	TTK	9606.ENSP00000271452	9606.ENSP00000358813	0	0	0	0	0.947	0.486	0	0.655	0.989
NUF2	ZWINT	9606.ENSP00000271452	9606.ENSP00000363055	0	0	0	0	0.641	0.887	0.540	0.606	0.991
NUF2	SPC24	9606.ENSP00000271452	9606.ENSP00000465075	0	0	0	0	0.274	0.912	0.900	0.999	0.999
NUP43	NUP88	9606.ENSP00000342262	9606.ENSP00000458954	0	0	0	0	0.135	0.847	0.800	0.728	0.991
NUSAP1	RAD51AP1	9606.ENSP00000499238	9606.ENSP00000228843	0	0	0	0	0.621	0	0	0.387	0.758
NUSAP1	PLK4	9606.ENSP00000499238	9606.ENSP00000270861	0	0	0	0	0.790	0	0	0.188	0.822
NUSAP1	SKA1	9606.ENSP00000499238	9606.ENSP00000285116	0	0	0	0	0.547	0	0	0.445	0.738
NUSAP1	PLK1	9606.ENSP00000499238	9606.ENSP00000300093	0	0	0	0	0.502	0	0	0.637	0.811
NUSAP1	TPX2	9606.ENSP00000499238	9606.ENSP00000300403	0	0	0	0	0.852	0	0	0.768	0.964
NUSAP1	SPAG5	9606.ENSP00000499238	9606.ENSP00000323300	0	0	0	0	0.756	0	0	0.447	0.859
NUSAP1	SMC4	9606.ENSP00000499238	9606.ENSP00000341382	0	0	0	0	0.809	0	0	0.454	0.891
NUSAP1	UBE2C	9606.ENSP00000499238	9606.ENSP00000348838	0	0	0	0	0.861	0	0	0.755	0.964
NUSAP1	RRM2	9606.ENSP00000499238	9606.ENSP00000353770	0	0	0	0	0.815	0	0	0.747	0.951
NUSAP1	TTK	9606.ENSP00000499238	9606.ENSP00000358813	0	0	0	0	0.856	0	0	0.507	0.926
NUSAP1	ZWINT	9606.ENSP00000499238	9606.ENSP00000363055	0	0	0	0	0.778	0	0	0.580	0.902
NUSAP1	PTTG1	9606.ENSP00000499238	9606.ENSP00000377536	0	0	0	0	0.813	0	0	0.521	0.906
NUSAP1	PRC1	9606.ENSP00000499238	9606.ENSP00000377793	0	0	0	0	0.867	0	0	0.538	0.936
NUSAP1	RACGAP1	9606.ENSP00000499238	9606.ENSP00000404190	0	0	0	0	0.747	0	0	0.506	0.869
NUSAP1	TOP2A	9606.ENSP00000499238	9606.ENSP00000411532	0	0	0	0	0.999	0	0	0.795	0.999
NUSAP1	PBK	9606.ENSP00000499238	9606.ENSP00000428489	0	0	0	0	0.892	0	0	0.591	0.954
NUSAP1	TK1	9606.ENSP00000499238	9606.ENSP00000468425	0	0	0	0	0.519	0	0	0.495	0.747
ORC4	ORC6	9606.ENSP00000441953	9606.ENSP00000219097	0	0	0	0	0.112	0.997	0.900	0.998	0.999
ORC4	RPA2	9606.ENSP00000441953	9606.ENSP00000363017	0	0	0	0	0.074	0.627	0.500	0.125	0.829
OTUD3	RRM1	9606.ENSP00000364261	9606.ENSP00000300738	0.057	0	0	0	0.087	0	0.792	0.348	0.867
PARP1	SNAI1	9606.ENSP00000355759	9606.ENSP00000244050	0	0	0	0	0.055	0.292	0	0.783	0.842
PARP1	PARP2	9606.ENSP00000355759	9606.ENSP00000250416	0	0	0.098	0.870	0.130	0.613	0.800	0.513	0.965
PARP1	SMAD3	9606.ENSP00000355759	9606.ENSP00000332973	0	0	0	0	0.049	0	0.500	0.746	0.869
PARP1	UHRF1	9606.ENSP00000355759	9606.ENSP00000479617	0	0	0	0	0.099	0.635	0	0.274	0.740
PARP1	TOP2A	9606.ENSP00000355759	9606.ENSP00000411532	0	0	0	0	0.174	0.434	0	0.492	0.742
PARP1	PARPBP	9606.ENSP00000355759	9606.ENSP00000440850	0	0	0	0	0.110	0	0	0.802	0.816
PARP1	PCNA	9606.ENSP00000355759	9606.ENSP00000368458	0	0	0	0	0.341	0.785	0	0.174	0.872
PARP1	RPA2	9606.ENSP00000355759	9606.ENSP00000363017	0	0	0	0	0.123	0.703	0.500	0.477	0.922
PARP1	TIMELESS	9606.ENSP00000355759	9606.ENSP00000450607	0	0	0	0	0.205	0.912	0	0.869	0.990
PARP2	RPA2	9606.ENSP00000250416	9606.ENSP00000363017	0	0	0	0	0.086	0.451	0.500	0.255	0.788
PARP4	TEP1	9606.ENSP00000371419	9606.ENSP00000262715	0	0	0	0	0.109	0.292	0	0.999	0.999
PARPBP	RAD51AP1	9606.ENSP00000440850	9606.ENSP00000228843	0	0	0	0	0.526	0	0	0.393	0.700
PAXIP1	TOPBP1	9606.ENSP00000384048	9606.ENSP00000260810	0	0	0	0.550	0.233	0.524	0	0.458	0.785
PBK	RAD51AP1	9606.ENSP00000428489	9606.ENSP00000228843	0	0	0	0	0.550	0	0	0.513	0.771
PBK	PLK4	9606.ENSP00000428489	9606.ENSP00000270861	0	0	0	0	0.806	0.098	0	0.233	0.854
PBK	SKA1	9606.ENSP00000428489	9606.ENSP00000285116	0	0	0	0	0.640	0	0	0.396	0.773
PBK	PLK1	9606.ENSP00000428489	9606.ENSP00000300093	0	0	0	0	0.593	0	0	0.425	0.756
PBK	TPX2	9606.ENSP00000428489	9606.ENSP00000300403	0	0	0	0	0.829	0.068	0	0.683	0.945
PBK	SPAG5	9606.ENSP00000428489	9606.ENSP00000323300	0	0	0	0	0.781	0.095	0	0.440	0.879
PBK	TACC3	9606.ENSP00000428489	9606.ENSP00000326550	0	0	0	0	0.522	0.084	0	0.424	0.726
PBK	UBE2C	9606.ENSP00000428489	9606.ENSP00000348838	0	0	0	0	0.864	0.088	0	0.599	0.946
PBK	RRM2	9606.ENSP00000428489	9606.ENSP00000353770	0	0	0	0	0.783	0	0	0.690	0.930
PBK	TTK	9606.ENSP00000428489	9606.ENSP00000358813	0	0	0	0	0.903	0	0	0.700	0.969
PBK	ZWINT	9606.ENSP00000428489	9606.ENSP00000363055	0	0	0	0	0.729	0	0	0.365	0.821
PBK	PTTG1	9606.ENSP00000428489	9606.ENSP00000377536	0	0	0	0	0.759	0	0	0.445	0.861
PBK	PRC1	9606.ENSP00000428489	9606.ENSP00000377793	0	0	0	0	0.853	0	0	0.337	0.899
PBK	RACGAP1	9606.ENSP00000428489	9606.ENSP00000404190	0	0	0	0	0.624	0.051	0	0.421	0.775
PBK	TOP2A	9606.ENSP00000428489	9606.ENSP00000411532	0	0	0	0	0.839	0	0	0.753	0.958
PBK	UHRF1	9606.ENSP00000428489	9606.ENSP00000479617	0	0	0	0	0.526	0.045	0	0.508	0.758
PCDHA4	PCDHA7	9606.ENSP00000435300	9606.ENSP00000436426	0	0	0.049	0.983	0	0.778	0	0.363	0.853
PCNA	RNASEH2A	9606.ENSP00000368458	9606.ENSP00000221486	0	0	0	0	0.512	0.833	0	0.353	0.943
PCNA	RRM1	9606.ENSP00000368458	9606.ENSP00000300738	0.057	0	0	0	0.895	0.091	0	0.349	0.933
PCNA	PIF1	9606.ENSP00000368458	9606.ENSP00000328174	0.113	0	0	0	0.105	0.850	0	0.349	0.912
PCNA	RRM2	9606.ENSP00000368458	9606.ENSP00000353770	0	0	0	0	0.795	0.085	0	0.159	0.828
PCNA	RBBP4	9606.ENSP00000368458	9606.ENSP00000362592	0	0	0	0	0.374	0.098	0.500	0.107	0.714
PCNA	RPA2	9606.ENSP00000368458	9606.ENSP00000363017	0	0	0	0	0.636	0.292	0.720	0.316	0.944
PCNA	RAD51B	9606.ENSP00000368458	9606.ENSP00000419881	0.042	0	0	0	0.297	0.259	0.400	0.241	0.731
PCNA	TOP2A	9606.ENSP00000368458	9606.ENSP00000411532	0.120	0	0	0	0.550	0.224	0	0.394	0.789
PCNA	POLD1	9606.ENSP00000368458	9606.ENSP00000472445	0.090	0	0	0	0.307	0.993	0.720	0.359	0.999
PCNA	RFC1	9606.ENSP00000368458	9606.ENSP00000371321	0	0	0	0	0.215	0.998	0.500	0.348	0.999
PDGFA	TGFA	9606.ENSP00000346508	9606.ENSP00000404131	0	0	0	0	0.042	0	0.900	0.478	0.945
PDGFA	PDGFD	9606.ENSP00000346508	9606.ENSP00000376865	0	0	0	0	0	0	0.900	0.921	0.991
PDGFD	TGFA	9606.ENSP00000376865	9606.ENSP00000404131	0	0	0	0	0	0	0.900	0.224	0.919
PER1	PER2	9606.ENSP00000314420	9606.ENSP00000254657	0	0	0.069	0.887	0.174	0.968	0.900	0.120	0.997
PER1	TIMELESS	9606.ENSP00000314420	9606.ENSP00000450607	0	0	0	0	0.113	0.591	0	0.717	0.888
PER1	PER3	9606.ENSP00000314420	9606.ENSP00000482093	0	0	0	0.807	0.059	0.968	0.900	0.237	0.997
PER2	TIMELESS	9606.ENSP00000254657	9606.ENSP00000450607	0	0	0	0	0.113	0.591	0	0.871	0.949
PER2	PER3	9606.ENSP00000254657	9606.ENSP00000482093	0	0	0	0.800	0.177	0.963	0.900	0.562	0.998
PER3	TIMELESS	9606.ENSP00000482093	9606.ENSP00000450607	0	0	0	0	0.113	0.591	0	0.893	0.957
PFDN6	RPAP2	9606.ENSP00000378563	9606.ENSP00000476948	0	0	0	0	0.044	0.424	0	0.833	0.900
PGF	SPP1	9606.ENSP00000451040	9606.ENSP00000378517	0	0	0	0	0.042	0	0	0.850	0.850
PHF19	RBBP4	9606.ENSP00000483946	9606.ENSP00000362592	0	0	0	0	0.108	0.938	0.500	0.736	0.991
PHF6	RBBP4	9606.ENSP00000329097	9606.ENSP00000362592	0	0	0	0	0.175	0.966	0	0.561	0.986
PIF1	TIMELESS	9606.ENSP00000328174	9606.ENSP00000450607	0	0	0	0	0.109	0.484	0	0.529	0.764
PKMYT1	STEAP3	9606.ENSP00000262300	9606.ENSP00000376822	0	0	0	0	0.067	0.292	0	0.908	0.933
PKMYT1	PLK1	9606.ENSP00000262300	9606.ENSP00000300093	0	0	0	0.581	0.317	0.644	0.900	0.557	0.987
PLA2G4C	PTGS2	9606.ENSP00000472546	9606.ENSP00000356438	0	0	0	0	0.056	0	0.650	0.287	0.744
PLA2G5	PTGS2	9606.ENSP00000364249	9606.ENSP00000356438	0	0	0	0	0	0	0.650	0.251	0.726
PLAA	SPATA5L1	9606.ENSP00000380460	9606.ENSP00000305494	0	0	0	0	0.104	0.645	0	0.295	0.756
PLAA	UBXN11	9606.ENSP00000380460	9606.ENSP00000363339	0	0	0	0	0	0.746	0	0.308	0.816
PLAU	SERPINA5	9606.ENSP00000361850	9606.ENSP00000333203	0	0	0	0	0	0.512	0.540	0.432	0.861
PLCE1	TRPC6	9606.ENSP00000360431	9606.ENSP00000340913	0	0	0	0	0.056	0.127	0	0.877	0.890
PLD1	RALA	9606.ENSP00000342793	9606.ENSP00000005257	0	0	0	0	0.042	0.525	0.900	0.690	0.984
PLD1	SPHK1	9606.ENSP00000342793	9606.ENSP00000313681	0.042	0	0	0	0.074	0	0.900	0.296	0.929
PLD1	TMEM189	9606.ENSP00000342793	9606.ENSP00000360715	0	0	0	0	0.042	0	0.900	0	0.900
PLK1	TOPBP1	9606.ENSP00000300093	9606.ENSP00000260810	0	0	0	0	0.122	0.633	0	0.468	0.814
PLK1	TUBB4A	9606.ENSP00000300093	9606.ENSP00000264071	0	0.003	0	0	0.104	0.067	0.800	0.160	0.840
PLK1	PLK4	9606.ENSP00000300093	9606.ENSP00000270861	0	0	0	0.701	0.384	0.193	0.800	0.613	0.956
PLK1	SKA1	9606.ENSP00000300093	9606.ENSP00000285116	0	0	0	0	0.472	0	0.800	0.452	0.937
PLK1	SMC2	9606.ENSP00000300093	9606.ENSP00000286398	0	0	0	0	0.305	0.247	0.500	0.133	0.743
PLK1	SPC24	9606.ENSP00000300093	9606.ENSP00000465075	0	0	0	0	0.248	0	0.500	0.370	0.742
PLK1	SMC4	9606.ENSP00000300093	9606.ENSP00000341382	0	0	0	0	0.277	0.247	0.500	0.422	0.821
PLK1	SFI1	9606.ENSP00000300093	9606.ENSP00000383145	0	0	0	0	0	0.101	0.800	0.218	0.847
PLK1	RRM2	9606.ENSP00000300093	9606.ENSP00000353770	0	0	0	0	0.478	0.329	0	0.667	0.873
PLK1	TACC3	9606.ENSP00000300093	9606.ENSP00000326550	0	0	0	0	0.753	0.183	0	0.472	0.884
PLK1	SMC3	9606.ENSP00000300093	9606.ENSP00000354720	0	0	0	0	0.110	0.641	0.500	0.533	0.915
PLK1	UBE2C	9606.ENSP00000300093	9606.ENSP00000348838	0	0	0	0	0.610	0.052	0.400	0.712	0.927
PLK1	ZWINT	9606.ENSP00000300093	9606.ENSP00000363055	0	0	0	0	0.302	0	0.800	0.544	0.930
PLK1	TOP2A	9606.ENSP00000300093	9606.ENSP00000411532	0	0	0	0	0.612	0.292	0	0.768	0.931
PLK1	SPAG5	9606.ENSP00000300093	9606.ENSP00000323300	0	0	0	0	0.712	0.455	0	0.660	0.942
PLK1	TPX2	9606.ENSP00000300093	9606.ENSP00000300403	0	0	0	0	0.805	0	0	0.727	0.944
PLK1	PRC1	9606.ENSP00000300093	9606.ENSP00000377793	0	0	0	0	0.712	0.510	0	0.708	0.955
PLK1	PTTG1	9606.ENSP00000300093	9606.ENSP00000377536	0	0	0	0	0.582	0	0.500	0.809	0.956
PLK1	RACGAP1	9606.ENSP00000300093	9606.ENSP00000404190	0	0	0	0	0.587	0.644	0	0.761	0.961
PLK4	RAD51AP1	9606.ENSP00000270861	9606.ENSP00000228843	0	0	0	0	0.729	0	0	0.159	0.762
PLK4	SKA1	9606.ENSP00000270861	9606.ENSP00000285116	0	0	0	0	0.689	0	0	0.175	0.733
PLK4	TPX2	9606.ENSP00000270861	9606.ENSP00000300403	0	0	0	0	0.509	0	0	0.491	0.739
PLK4	SMC4	9606.ENSP00000270861	9606.ENSP00000341382	0	0	0	0	0.577	0.247	0	0.313	0.762
PLK4	RACGAP1	9606.ENSP00000270861	9606.ENSP00000404190	0	0	0	0	0.461	0.086	0	0.613	0.793
PLK4	PRC1	9606.ENSP00000270861	9606.ENSP00000377793	0	0	0	0	0.748	0	0	0.369	0.834
PLK4	TTK	9606.ENSP00000270861	9606.ENSP00000358813	0	0	0	0.566	0.810	0.229	0	0.248	0.880
PLK4	TOP2A	9606.ENSP00000270861	9606.ENSP00000411532	0	0	0	0	0.793	0	0	0.553	0.904
PLK4	SASS6	9606.ENSP00000270861	9606.ENSP00000287482	0	0	0	0	0.212	0.420	0.540	0.989	0.997
PLK4	STIL	9606.ENSP00000270861	9606.ENSP00000360944	0	0	0	0	0.473	0.961	0.540	0.942	0.999
PLOD2	TMEM38B	9606.ENSP00000282903	9606.ENSP00000363824	0	0	0	0	0.060	0	0	0.727	0.733
PMEL	SLC45A2	9606.ENSP00000402758	9606.ENSP00000296589	0	0	0	0	0.307	0	0	0.658	0.753
PMEPA1	SMAD3	9606.ENSP00000345826	9606.ENSP00000332973	0	0	0	0	0.067	0.069	0.700	0.601	0.882
POLD1	RNASEH2A	9606.ENSP00000472445	9606.ENSP00000221486	0	0	0	0	0.379	0.302	0	0.392	0.713
