#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MYD88	TAB2	9606.ENSP00000401399	9606.ENSP00000356426	0	0	0	0	0.062	0	0.600	0.857	0.941
MYD88	RNASEL	9606.ENSP00000401399	9606.ENSP00000356530	0	0	0	0	0	0.149	0	0.411	0.477
MYD88	SRC	9606.ENSP00000401399	9606.ENSP00000362680	0	0	0	0	0.076	0.149	0	0.810	0.838
MYD88	SYK	9606.ENSP00000401399	9606.ENSP00000364907	0	0	0	0	0.085	0.352	0	0.794	0.868
MYD88	PIK3CD	9606.ENSP00000401399	9606.ENSP00000366563	0	0	0	0	0.062	0.182	0	0.450	0.541
MYD88	RELA	9606.ENSP00000401399	9606.ENSP00000384273	0	0	0	0	0.144	0	0.900	0.698	0.971
MYD88	OAS1	9606.ENSP00000401399	9606.ENSP00000388001	0	0	0	0	0.141	0	0	0.391	0.454
MYD88	TNF	9606.ENSP00000401399	9606.ENSP00000398698	0	0	0	0	0.096	0	0	0.882	0.889
MYD88	PIK3R1	9606.ENSP00000401399	9606.ENSP00000428056	0	0	0	0	0	0	0	0.457	0.457
MYD88	TYK2	9606.ENSP00000401399	9606.ENSP00000431885	0	0	0	0	0.078	0.149	0	0.461	0.540
MYD88	TRAF3	9606.ENSP00000401399	9606.ENSP00000454207	0	0	0	0	0	0.738	0	0.989	0.997
MYD88	TRAF6	9606.ENSP00000401399	9606.ENSP00000433623	0	0	0	0	0.062	0.887	0.900	0.995	0.999
NFKB1	TNFRSF1A	9606.ENSP00000226574	9606.ENSP00000162749	0	0	0	0	0.062	0	0.900	0.535	0.952
NFKB1	TAB1	9606.ENSP00000226574	9606.ENSP00000216160	0	0	0	0	0.068	0.131	0.650	0.314	0.779
NFKB1	NFKBIA	9606.ENSP00000226574	9606.ENSP00000216797	0	0	0	0.762	0.214	0.986	0.900	0.980	0.999
NFKB1	TRAF5	9606.ENSP00000226574	9606.ENSP00000261464	0	0	0	0	0.062	0.070	0	0.374	0.406
NFKB1	TLR3	9606.ENSP00000226574	9606.ENSP00000296795	0	0	0	0	0	0.072	0	0.406	0.425
NFKB1	TLR9	9606.ENSP00000226574	9606.ENSP00000353874	0	0	0	0	0.055	0.072	0	0.403	0.431
NFKB1	TRAF3	9606.ENSP00000226574	9606.ENSP00000454207	0	0	0	0	0.091	0.070	0	0.481	0.524
NFKB1	TP53	9606.ENSP00000226574	9606.ENSP00000269305	0	0	0	0	0.052	0.056	0	0.589	0.600
NFKB1	SOCS3	9606.ENSP00000226574	9606.ENSP00000330341	0	0	0	0	0.122	0.270	0	0.428	0.602
NFKB1	STAT1	9606.ENSP00000226574	9606.ENSP00000354394	0	0	0	0	0.080	0.057	0	0.658	0.678
NFKB1	TAB2	9606.ENSP00000226574	9606.ENSP00000356426	0	0	0	0	0	0.270	0.650	0.510	0.864
NFKB1	TBK1	9606.ENSP00000226574	9606.ENSP00000329967	0	0	0	0	0.088	0.199	0.800	0.337	0.890
NFKB1	TLR2	9606.ENSP00000226574	9606.ENSP00000260010	0	0	0	0	0.119	0.072	0.800	0.522	0.911
NFKB1	POU2F2	9606.ENSP00000226574	9606.ENSP00000431603	0	0	0	0	0	0.058	0.900	0.180	0.916
NFKB1	SYK	9606.ENSP00000226574	9606.ENSP00000364907	0	0	0	0	0.062	0.120	0.900	0.209	0.926
NFKB1	TYK2	9606.ENSP00000226574	9606.ENSP00000431885	0	0	0	0	0.073	0.120	0.900	0.204	0.926
NFKB1	SRC	9606.ENSP00000226574	9606.ENSP00000362680	0	0	0	0	0.063	0.120	0.900	0.300	0.934
NFKB1	TRAF2	9606.ENSP00000226574	9606.ENSP00000247668	0	0	0	0	0.072	0.070	0.900	0.336	0.935
NFKB1	PIK3R1	9606.ENSP00000226574	9606.ENSP00000428056	0	0	0	0	0	0.062	0.900	0.391	0.937
NFKB1	TRADD	9606.ENSP00000226574	9606.ENSP00000341268	0	0	0	0	0.132	0	0.900	0.371	0.940
NFKB1	PIK3CA	9606.ENSP00000226574	9606.ENSP00000263967	0	0	0	0	0.074	0.266	0.900	0.301	0.946
NFKB1	TRAF6	9606.ENSP00000226574	9606.ENSP00000433623	0	0	0	0	0	0.070	0.900	0.563	0.955
NFKB1	TNF	9606.ENSP00000226574	9606.ENSP00000398698	0	0	0	0	0.108	0	0.900	0.699	0.970
NFKB1	RELA	9606.ENSP00000226574	9606.ENSP00000384273	0	0	0	0.776	0.134	0.998	0.900	0.991	0.999
NFKBIA	TNFRSF1A	9606.ENSP00000216797	9606.ENSP00000162749	0	0	0	0	0.062	0	0.900	0.746	0.974
NFKBIA	TAB1	9606.ENSP00000216797	9606.ENSP00000216160	0	0	0	0	0.063	0.131	0.650	0.658	0.889
NFKBIA	TICAM1	9606.ENSP00000216797	9606.ENSP00000248244	0	0	0	0	0.076	0	0	0.394	0.416
NFKBIA	STAT2	9606.ENSP00000216797	9606.ENSP00000315768	0	0	0	0	0.052	0.057	0	0.405	0.421
NFKBIA	TRAF5	9606.ENSP00000216797	9606.ENSP00000261464	0	0	0	0	0.062	0.070	0	0.559	0.581
NFKBIA	TLR9	9606.ENSP00000216797	9606.ENSP00000353874	0	0	0	0	0	0.072	0	0.577	0.591
NFKBIA	TLR3	9606.ENSP00000216797	9606.ENSP00000296795	0	0	0	0	0	0.072	0	0.613	0.626
NFKBIA	TRAF3	9606.ENSP00000216797	9606.ENSP00000454207	0	0	0	0	0.063	0.070	0	0.660	0.678
NFKBIA	TRADD	9606.ENSP00000216797	9606.ENSP00000341268	0	0	0	0	0.069	0	0	0.696	0.705
NFKBIA	TLR2	9606.ENSP00000216797	9606.ENSP00000260010	0	0	0	0	0.116	0.072	0	0.697	0.730
NFKBIA	STAT1	9606.ENSP00000216797	9606.ENSP00000354394	0	0	0	0	0.062	0.282	0	0.634	0.732
NFKBIA	SOCS3	9606.ENSP00000216797	9606.ENSP00000330341	0	0	0	0	0.185	0.270	0	0.632	0.763
NFKBIA	TBK1	9606.ENSP00000216797	9606.ENSP00000329967	0	0	0	0	0	0.507	0	0.612	0.800
NFKBIA	TAB2	9606.ENSP00000216797	9606.ENSP00000356426	0	0	0	0	0	0	0.650	0.648	0.871
NFKBIA	TP53	9606.ENSP00000216797	9606.ENSP00000269305	0	0	0	0	0	0.615	0	0.814	0.925
NFKBIA	PIK3CA	9606.ENSP00000216797	9606.ENSP00000263967	0	0	0	0	0.054	0.133	0.900	0.267	0.931
NFKBIA	TYK2	9606.ENSP00000216797	9606.ENSP00000431885	0	0	0	0	0	0.120	0.900	0.373	0.940
NFKBIA	SYK	9606.ENSP00000216797	9606.ENSP00000364907	0	0	0	0	0.062	0.120	0.900	0.523	0.955
NFKBIA	TRAF2	9606.ENSP00000216797	9606.ENSP00000247668	0	0	0	0	0.055	0.070	0.900	0.577	0.957
NFKBIA	PIK3R1	9606.ENSP00000216797	9606.ENSP00000428056	0	0	0	0	0.062	0.422	0.900	0.373	0.961
NFKBIA	SRC	9606.ENSP00000216797	9606.ENSP00000362680	0	0	0	0	0	0.520	0.900	0.566	0.977
NFKBIA	TRAF6	9606.ENSP00000216797	9606.ENSP00000433623	0	0	0	0	0	0.070	0.900	0.853	0.985
NFKBIA	TNF	9606.ENSP00000216797	9606.ENSP00000398698	0	0	0	0	0.152	0.270	0.900	0.893	0.992
NFKBIA	RELA	9606.ENSP00000216797	9606.ENSP00000384273	0	0.003	0	0	0.085	0.998	0.900	0.989	0.999
NXF1	SRSF9	9606.ENSP00000436679	9606.ENSP00000229390	0	0	0	0	0.061	0.153	0.600	0.183	0.705
NXF1	SRSF6	9606.ENSP00000436679	9606.ENSP00000244020	0	0	0	0	0.188	0.258	0.600	0.401	0.836
NXF1	SRSF1	9606.ENSP00000436679	9606.ENSP00000258962	0	0	0	0	0.102	0.776	0.600	0.772	0.979
NXF1	SRSF7	9606.ENSP00000436679	9606.ENSP00000325905	0	0	0	0	0.121	0.675	0.600	0.736	0.965
NXF1	SRSF3	9606.ENSP00000436679	9606.ENSP00000362820	0	0	0	0	0.145	0.270	0.600	0.962	0.989
NXF1	SRSF4	9606.ENSP00000436679	9606.ENSP00000362900	0	0	0	0	0.098	0.258	0.600	0.305	0.789
NXF1	SRPK1	9606.ENSP00000436679	9606.ENSP00000362931	0	0	0	0	0.107	0	0	0.443	0.482
NXF1	SRSF2	9606.ENSP00000436679	9606.ENSP00000376276	0	0	0	0	0.224	0.270	0.600	0.579	0.892
NXF1	SRSF8	9606.ENSP00000436679	9606.ENSP00000480140	0	0	0	0	0.049	0	0.600	0.141	0.644
NXF1	SRSF5	9606.ENSP00000436679	9606.ENSP00000452123	0	0	0	0	0.124	0.258	0.600	0.399	0.822
NXF2	NXF3	9606.ENSP00000485586	9606.ENSP00000378504	0	0	0	0.944	0.062	0	0.900	0.824	0.906
NXF2	NXF2B	9606.ENSP00000485586	9606.ENSP00000484645	0	0	0	0.988	0.527	0.479	0.900	0	0.973
NXF2B	SRSF9	9606.ENSP00000484645	9606.ENSP00000229390	0	0	0	0	0	0.153	0.600	0.077	0.659
NXF2B	SRSF6	9606.ENSP00000484645	9606.ENSP00000244020	0	0	0	0	0	0.258	0.600	0.214	0.746
NXF2B	SRSF1	9606.ENSP00000484645	9606.ENSP00000258962	0	0	0	0	0	0.153	0.600	0.107	0.671
NXF2B	SRSF7	9606.ENSP00000484645	9606.ENSP00000325905	0	0	0	0	0	0	0.600	0.066	0.610
NXF2B	SRSF3	9606.ENSP00000484645	9606.ENSP00000362820	0	0	0	0	0	0	0.600	0.063	0.609
NXF2B	SRSF4	9606.ENSP00000484645	9606.ENSP00000362900	0	0	0	0	0	0.258	0.600	0.214	0.746
NXF2B	SRSF2	9606.ENSP00000484645	9606.ENSP00000376276	0	0	0	0	0	0	0.600	0.055	0.605
NXF2B	NXF3	9606.ENSP00000484645	9606.ENSP00000378504	0	0	0	0.944	0.062	0	0.900	0.824	0.906
NXF2B	SRSF5	9606.ENSP00000484645	9606.ENSP00000452123	0	0	0	0	0	0.258	0.600	0.214	0.746
NXF2B	SRSF8	9606.ENSP00000484645	9606.ENSP00000480140	0	0	0	0	0	0	0.600	0.055	0.605
NXF3	SRSF9	9606.ENSP00000378504	9606.ENSP00000229390	0	0	0	0	0	0.153	0.600	0.077	0.659
NXF3	SRSF6	9606.ENSP00000378504	9606.ENSP00000244020	0	0	0	0	0	0.258	0.600	0.214	0.746
NXF3	SRSF1	9606.ENSP00000378504	9606.ENSP00000258962	0	0	0	0	0	0.153	0.600	0.077	0.659
NXF3	SRSF7	9606.ENSP00000378504	9606.ENSP00000325905	0	0	0	0	0	0	0.600	0.063	0.609
NXF3	SRSF3	9606.ENSP00000378504	9606.ENSP00000362820	0	0	0	0	0	0	0.600	0.200	0.666
NXF3	SRSF4	9606.ENSP00000378504	9606.ENSP00000362900	0	0	0	0	0	0.258	0.600	0.214	0.746
NXF3	SRSF2	9606.ENSP00000378504	9606.ENSP00000376276	0	0	0	0	0	0	0.600	0.055	0.605
NXF3	SRSF8	9606.ENSP00000378504	9606.ENSP00000480140	0	0	0	0	0	0	0.600	0.055	0.605
NXF3	SRSF5	9606.ENSP00000378504	9606.ENSP00000452123	0	0	0	0	0	0.258	0.600	0.214	0.746
OAS1	OAS3	9606.ENSP00000388001	9606.ENSP00000228928	0	0	0	0.933	0.811	0	0.800	0.900	0.963
OAS1	TLR3	9606.ENSP00000388001	9606.ENSP00000296795	0	0	0	0	0.083	0	0	0.562	0.581
OAS1	STAT2	9606.ENSP00000388001	9606.ENSP00000315768	0	0	0	0	0.181	0	0.900	0.670	0.970
OAS1	OAS2	9606.ENSP00000388001	9606.ENSP00000342278	0	0	0	0.929	0.792	0	0.800	0.900	0.959
OAS1	STAT1	9606.ENSP00000388001	9606.ENSP00000354394	0	0	0	0	0.680	0	0.900	0.690	0.989
OAS1	RNASEL	9606.ENSP00000388001	9606.ENSP00000356530	0	0	0	0	0.062	0	0.900	0.852	0.984
OAS1	TNF	9606.ENSP00000388001	9606.ENSP00000398698	0	0	0	0	0.092	0	0	0.419	0.449
OAS1	TYK2	9606.ENSP00000388001	9606.ENSP00000431885	0	0	0	0	0	0	0	0.459	0.459
OAS2	OAS3	9606.ENSP00000342278	9606.ENSP00000228928	0	0	0	0.913	0.780	0	0.800	0.950	0.957
OAS2	TLR3	9606.ENSP00000342278	9606.ENSP00000296795	0	0	0	0	0.062	0.076	0	0.524	0.552
OAS2	STAT2	9606.ENSP00000342278	9606.ENSP00000315768	0	0	0	0	0.334	0	0.900	0.615	0.972
OAS2	TNF	9606.ENSP00000342278	9606.ENSP00000398698	0	0	0	0	0.139	0	0	0.334	0.402
OAS2	SP100	9606.ENSP00000342278	9606.ENSP00000343023	0	0	0	0	0.247	0	0	0.298	0.449
OAS2	ZNF398	9606.ENSP00000342278	9606.ENSP00000420418	0	0	0	0	0	0	0	0.456	0.456
OAS2	RNASEL	9606.ENSP00000342278	9606.ENSP00000356530	0	0	0	0	0.065	0	0.900	0.723	0.971
OAS2	STAT1	9606.ENSP00000342278	9606.ENSP00000354394	0	0	0	0	0.684	0	0.900	0.653	0.988
OAS3	TLR3	9606.ENSP00000228928	9606.ENSP00000296795	0	0	0	0	0.062	0.076	0	0.397	0.432
OAS3	ZNF398	9606.ENSP00000228928	9606.ENSP00000420418	0	0	0	0	0	0	0	0.505	0.505
OAS3	STAT2	9606.ENSP00000228928	9606.ENSP00000315768	0	0	0	0	0.174	0	0.900	0.556	0.960
OAS3	RNASEL	9606.ENSP00000228928	9606.ENSP00000356530	0	0	0	0	0	0	0.900	0.795	0.978
OAS3	STAT1	9606.ENSP00000228928	9606.ENSP00000354394	0	0	0	0	0.673	0	0.900	0.676	0.988
PDIA3	TNFRSF1A	9606.ENSP00000300289	9606.ENSP00000162749	0	0	0	0	0	0	0	0.459	0.459
PDIA3	TP53	9606.ENSP00000300289	9606.ENSP00000269305	0	0	0	0	0.062	0	0	0.451	0.463
PDIA3	RELA	9606.ENSP00000300289	9606.ENSP00000384273	0	0	0	0	0	0	0	0.454	0.454
PDIA3	TAP2	9606.ENSP00000300289	9606.ENSP00000364034	0	0	0	0	0.062	0.056	0.900	0.285	0.928
PDIA3	TAP1	9606.ENSP00000300289	9606.ENSP00000346206	0	0	0	0	0.062	0.731	0.900	0.556	0.987
PDIA3	TAPBP	9606.ENSP00000300289	9606.ENSP00000404833	0	0	0	0	0.049	0.892	0.900	0.989	0.999
PIK3CA	TSC2	9606.ENSP00000263967	9606.ENSP00000219476	0	0	0	0	0.062	0.236	0	0.680	0.750
PIK3CA	PIK3R2	9606.ENSP00000263967	9606.ENSP00000222254	0	0	0	0	0.064	0.986	0.800	0.984	0.999
PIK3CA	TRAF2	9606.ENSP00000263967	9606.ENSP00000247668	0	0	0	0	0.063	0.056	0.800	0.053	0.810
PIK3CA	RHEB	9606.ENSP00000263967	9606.ENSP00000262187	0	0	0	0	0.054	0.151	0	0.550	0.607
PIK3CA	PIK3R3	9606.ENSP00000263967	9606.ENSP00000262741	0	0	0	0	0.064	0.941	0.800	0.971	0.999
PIK3CA	STAT1	9606.ENSP00000263967	9606.ENSP00000354394	0	0	0	0	0.049	0.270	0	0.278	0.455
PIK3CA	TSC1	9606.ENSP00000263967	9606.ENSP00000298552	0	0	0	0	0.062	0.155	0	0.451	0.527
PIK3CA	SOCS3	9606.ENSP00000263967	9606.ENSP00000330341	0	0	0	0	0	0.065	0.540	0.163	0.608
PIK3CA	PIK3CD	9606.ENSP00000263967	9606.ENSP00000366563	0	0	0	0.892	0.062	0	0.800	0.878	0.822
PIK3CA	TP53	9606.ENSP00000263967	9606.ENSP00000269305	0	0	0	0	0	0.281	0	0.872	0.904
PIK3CA	PIK3CB	9606.ENSP00000263967	9606.ENSP00000289153	0	0	0	0.886	0.062	0	0.900	0.989	0.913
PIK3CA	TYK2	9606.ENSP00000263967	9606.ENSP00000431885	0	0	0	0	0.062	0.104	0.900	0.170	0.920
PIK3CA	TRAF6	9606.ENSP00000263967	9606.ENSP00000433623	0	0	0	0	0.063	0.281	0.900	0.126	0.933
PIK3CA	SYK	9606.ENSP00000263967	9606.ENSP00000364907	0	0	0	0	0.063	0.104	0.900	0.338	0.937
PIK3CA	RELA	9606.ENSP00000263967	9606.ENSP00000384273	0	0	0	0	0	0.270	0.900	0.313	0.945
PIK3CA	SRC	9606.ENSP00000263967	9606.ENSP00000362680	0	0	0	0	0.062	0.104	0.900	0.695	0.971
PIK3CA	PTPN11	9606.ENSP00000263967	9606.ENSP00000340944	0	0	0	0	0.064	0.683	0.900	0.544	0.984
PIK3CA	PIK3R1	9606.ENSP00000263967	9606.ENSP00000428056	0	0	0	0	0.084	0.998	0.900	0.991	0.999
PIK3CB	TSC2	9606.ENSP00000289153	9606.ENSP00000219476	0	0	0	0	0.062	0.236	0	0.505	0.614
PIK3CB	PIK3R2	9606.ENSP00000289153	9606.ENSP00000222254	0	0	0	0	0.064	0.937	0.800	0.981	0.999
PIK3CB	TRAF2	9606.ENSP00000289153	9606.ENSP00000247668	0	0	0	0	0.063	0.056	0.800	0.069	0.813
PIK3CB	RHEB	9606.ENSP00000289153	9606.ENSP00000262187	0	0	0	0	0.054	0.151	0	0.486	0.551
PIK3CB	PIK3R3	9606.ENSP00000289153	9606.ENSP00000262741	0	0	0	0	0.064	0.933	0.800	0.878	0.998
PIK3CB	TP53	9606.ENSP00000289153	9606.ENSP00000269305	0	0	0	0	0	0.056	0	0.468	0.476
PIK3CB	SOCS3	9606.ENSP00000289153	9606.ENSP00000330341	0	0	0	0	0	0.065	0.540	0.161	0.607
PIK3CB	TYK2	9606.ENSP00000289153	9606.ENSP00000431885	0	0	0	0	0.062	0.104	0.600	0.128	0.667
PIK3CB	PIK3CD	9606.ENSP00000289153	9606.ENSP00000366563	0	0	0	0.957	0.062	0	0.800	0.988	0.812
PIK3CB	PTPN11	9606.ENSP00000289153	9606.ENSP00000340944	0	0	0	0	0.062	0.066	0.800	0.300	0.860
PIK3CB	TRAF6	9606.ENSP00000289153	9606.ENSP00000433623	0	0	0	0	0.063	0.056	0.900	0.096	0.909
PIK3CB	SYK	9606.ENSP00000289153	9606.ENSP00000364907	0	0	0	0	0.063	0.104	0.900	0.394	0.942
PIK3CB	SRC	9606.ENSP00000289153	9606.ENSP00000362680	0	0	0	0	0.062	0.104	0.900	0.538	0.956
PIK3CB	PIK3R1	9606.ENSP00000289153	9606.ENSP00000428056	0	0	0	0	0.064	0.946	0.900	0.988	0.999
PIK3CD	TSC2	9606.ENSP00000366563	9606.ENSP00000219476	0	0	0	0	0.062	0.236	0	0.465	0.583
PIK3CD	PIK3R2	9606.ENSP00000366563	9606.ENSP00000222254	0	0	0	0	0.064	0.746	0.800	0.921	0.995
PIK3CD	TRAF2	9606.ENSP00000366563	9606.ENSP00000247668	0	0	0	0	0.063	0.056	0.800	0.073	0.814
PIK3CD	RHEB	9606.ENSP00000366563	9606.ENSP00000262187	0	0	0	0	0.054	0.151	0	0.467	0.535
PIK3CD	PIK3R3	9606.ENSP00000366563	9606.ENSP00000262741	0	0	0	0	0.064	0.606	0.800	0.820	0.984
PIK3CD	SOCS3	9606.ENSP00000366563	9606.ENSP00000330341	0	0	0	0	0	0.065	0.540	0.090	0.574
PIK3CD	PTPN11	9606.ENSP00000366563	9606.ENSP00000340944	0	0	0	0	0.062	0.066	0.800	0.261	0.853
PIK3CD	SRC	9606.ENSP00000366563	9606.ENSP00000362680	0	0	0	0	0.062	0.104	0.800	0.623	0.928
PIK3CD	SYK	9606.ENSP00000366563	9606.ENSP00000364907	0	0	0	0	0.097	0.104	0.800	0.500	0.908
PIK3CD	TYK2	9606.ENSP00000366563	9606.ENSP00000431885	0	0	0	0	0.062	0.104	0.600	0.139	0.671
PIK3CD	PIK3R1	9606.ENSP00000366563	9606.ENSP00000428056	0	0	0	0	0.064	0.986	0.800	0.990	0.999
PIK3R1	TSC2	9606.ENSP00000428056	9606.ENSP00000219476	0	0	0	0	0.062	0	0	0.469	0.481
PIK3R1	PIK3R2	9606.ENSP00000428056	9606.ENSP00000222254	0	0	0	0.960	0	0.876	0.800	0.988	0.975
PIK3R1	TRAF2	9606.ENSP00000428056	9606.ENSP00000247668	0	0	0	0	0	0	0.800	0.084	0.809
PIK3R1	TLR2	9606.ENSP00000428056	9606.ENSP00000260010	0	0	0	0	0	0.491	0	0.863	0.927
PIK3R1	RHEB	9606.ENSP00000428056	9606.ENSP00000262187	0	0	0	0	0.053	0.060	0	0.403	0.422
PIK3R1	PIK3R3	9606.ENSP00000428056	9606.ENSP00000262741	0	0	0	0.974	0.062	0.602	0.800	0.779	0.920
PIK3R1	TP53	9606.ENSP00000428056	9606.ENSP00000269305	0	0	0	0	0	0	0	0.619	0.619
PIK3R1	TLR3	9606.ENSP00000428056	9606.ENSP00000296795	0	0	0	0	0	0.486	0	0.113	0.524
PIK3R1	SOCS3	9606.ENSP00000428056	9606.ENSP00000330341	0	0	0	0	0	0	0.900	0.282	0.925
PIK3R1	PTPN11	9606.ENSP00000428056	9606.ENSP00000340944	0	0	0	0	0.062	0.912	0.900	0.874	0.998
PIK3R1	STAT1	9606.ENSP00000428056	9606.ENSP00000354394	0	0	0	0	0	0	0.900	0.425	0.940
PIK3R1	SRC	9606.ENSP00000428056	9606.ENSP00000362680	0	0	0	0	0	0.889	0.900	0.974	0.999
PIK3R1	SYK	9606.ENSP00000428056	9606.ENSP00000364907	0	0	0	0	0	0.518	0.900	0.484	0.973
PIK3R1	RELA	9606.ENSP00000428056	9606.ENSP00000384273	0	0	0	0	0	0	0.900	0.266	0.923
PIK3R1	TRAF6	9606.ENSP00000428056	9606.ENSP00000433623	0	0	0	0	0	0	0.900	0.231	0.919
PIK3R1	TYK2	9606.ENSP00000428056	9606.ENSP00000431885	0	0	0	0	0	0.263	0.900	0.147	0.931
PIK3R2	TSC2	9606.ENSP00000222254	9606.ENSP00000219476	0	0	0	0	0.105	0	0	0.462	0.498
PIK3R2	TLR2	9606.ENSP00000222254	9606.ENSP00000260010	0	0	0	0	0	0	0	0.450	0.450
PIK3R2	SOCS3	9606.ENSP00000222254	9606.ENSP00000330341	0	0	0	0	0	0	0.540	0.107	0.571
PIK3R2	TYK2	9606.ENSP00000222254	9606.ENSP00000431885	0	0	0	0	0	0.102	0.600	0.101	0.649
PIK3R2	TRAF6	9606.ENSP00000222254	9606.ENSP00000433623	0	0	0	0	0	0	0.650	0.098	0.670
PIK3R2	TRAF2	9606.ENSP00000222254	9606.ENSP00000247668	0	0	0	0	0.055	0	0.800	0	0.802
PIK3R2	SYK	9606.ENSP00000222254	9606.ENSP00000364907	0	0	0	0	0	0.243	0.800	0.466	0.912
PIK3R2	PTPN11	9606.ENSP00000222254	9606.ENSP00000340944	0	0	0	0	0	0.326	0.800	0.505	0.927
PIK3R2	SRC	9606.ENSP00000222254	9606.ENSP00000362680	0	0	0	0	0.062	0.316	0.800	0.690	0.955
PIK3R2	PIK3R3	9606.ENSP00000222254	9606.ENSP00000262741	0	0	0	0.971	0	0.874	0.800	0.969	0.974
PIK3R3	TRAF2	9606.ENSP00000262741	9606.ENSP00000247668	0	0	0	0	0	0	0.800	0	0.800
PIK3R3	TP53	9606.ENSP00000262741	9606.ENSP00000269305	0	0	0	0	0	0.270	0	0.323	0.484
PIK3R3	SOCS3	9606.ENSP00000262741	9606.ENSP00000330341	0	0	0	0.614	0	0	0.540	0.096	0.550
PIK3R3	TYK2	9606.ENSP00000262741	9606.ENSP00000431885	0	0	0	0	0	0.102	0.600	0.048	0.628
PIK3R3	SYK	9606.ENSP00000262741	9606.ENSP00000364907	0	0	0	0	0	0.102	0.800	0.178	0.839
PIK3R3	PTPN11	9606.ENSP00000262741	9606.ENSP00000340944	0	0	0	0	0	0.233	0.800	0.226	0.870
PIK3R3	SRC	9606.ENSP00000262741	9606.ENSP00000362680	0	0	0	0.556	0	0.689	0.800	0.515	0.949
PILRA	PVRL2	9606.ENSP00000198536	9606.ENSP00000252483	0	0	0	0	0	0	0	0.495	0.495
PILRA	TNFRSF14	9606.ENSP00000198536	9606.ENSP00000347948	0	0	0	0	0.095	0	0	0.577	0.600
PILRA	PVRL1	9606.ENSP00000198536	9606.ENSP00000264025	0	0	0	0	0	0	0	0.782	0.782
PILRA	PILRB	9606.ENSP00000198536	9606.ENSP00000391748	0	0	0	0.977	0.100	0.492	0.800	0.907	0.902
PILRA	PTPN11	9606.ENSP00000198536	9606.ENSP00000340944	0	0	0	0	0	0.462	0.800	0.398	0.929
PILRB	PTPN11	9606.ENSP00000391748	9606.ENSP00000340944	0	0	0	0	0	0.213	0.800	0.415	0.899
PML	STAT2	9606.ENSP00000268058	9606.ENSP00000315768	0	0	0	0	0.086	0.270	0	0.193	0.414
PML	RELA	9606.ENSP00000268058	9606.ENSP00000384273	0	0	0	0	0	0.486	0	0.166	0.553
PML	STAT1	9606.ENSP00000268058	9606.ENSP00000354394	0	0	0	0	0.065	0.501	0	0.260	0.624
PML	SP100	9606.ENSP00000268058	9606.ENSP00000343023	0	0	0	0	0.063	0.785	0.900	0.827	0.996
PML	TP53	9606.ENSP00000268058	9606.ENSP00000269305	0	0	0	0	0.062	0.882	0.900	0.707	0.996
POU2F1	POU2F3	9606.ENSP00000356840	9606.ENSP00000260264	0	0	0	0.880	0	0	0.800	0.509	0.811
POU2F1	TP53	9606.ENSP00000356840	9606.ENSP00000269305	0	0	0	0	0	0	0	0.413	0.413
POU2F1	POU2F2	9606.ENSP00000356840	9606.ENSP00000431603	0	0	0	0.904	0	0	0.900	0.791	0.907
POU2F2	POU2F3	9606.ENSP00000431603	9606.ENSP00000260264	0	0	0	0.901	0	0	0.800	0.764	0.814
POU2F2	RELA	9606.ENSP00000431603	9606.ENSP00000384273	0	0	0	0	0	0	0.900	0.212	0.917
PPP1CA	SRSF9	9606.ENSP00000326031	9606.ENSP00000229390	0	0	0	0	0.209	0.249	0	0.402	0.614
PPP1CA	SRSF1	9606.ENSP00000326031	9606.ENSP00000258962	0	0	0	0	0.179	0.371	0	0.268	0.589
PPP1CA	RNASEL	9606.ENSP00000326031	9606.ENSP00000356530	0.053	0	0	0	0.062	0.213	0	0.263	0.416
PPP1CA	SRPK1	9606.ENSP00000326031	9606.ENSP00000362931	0	0	0	0	0.062	0	0	0.521	0.532
PPP1CA	PPP1CB	9606.ENSP00000326031	9606.ENSP00000378769	0	0	0.447	0.983	0.071	0.881	0.900	0.941	0.988
PPP1CA	PPP1CC	9606.ENSP00000326031	9606.ENSP00000341779	0	0	0.446	0.982	0.081	0.898	0.900	0.905	0.990
PPP1CB	SRSF1	9606.ENSP00000378769	9606.ENSP00000258962	0	0	0	0	0.080	0.371	0	0.050	0.402
PPP1CB	PPP1CC	9606.ENSP00000378769	9606.ENSP00000341779	0	0	0.447	0.983	0.128	0.883	0.900	0.896	0.989
PPP1CC	TNFRSF1A	9606.ENSP00000341779	9606.ENSP00000162749	0	0	0	0	0	0	0	0.441	0.441
PPP1CC	SRSF1	9606.ENSP00000341779	9606.ENSP00000258962	0	0	0	0	0.395	0.412	0	0.098	0.651
PPP1CC	TP53	9606.ENSP00000341779	9606.ENSP00000269305	0	0	0	0	0	0.154	0	0.396	0.467
PPP1CC	SRSF2	9606.ENSP00000341779	9606.ENSP00000376276	0	0	0	0	0.192	0.390	0	0.082	0.508
PPP1CC	TRAF6	9606.ENSP00000341779	9606.ENSP00000433623	0	0	0	0	0	0.281	0	0.628	0.721
PTPN11	TICAM1	9606.ENSP00000340944	9606.ENSP00000248244	0	0	0	0	0	0	0.900	0.109	0.907
PTPN11	TP53	9606.ENSP00000340944	9606.ENSP00000269305	0	0	0	0	0.056	0	0	0.566	0.572
